id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401418841,South Dakota State,49,Indiana State,7,William Hill (New Jersey),49,-26.5,South Dakota State -26.5,,,,
401418841,South Dakota State,49,Indiana State,7,consensus,49,-26.5,South Dakota State -26.5,,,,
401425520,Southern Illinois,36,Northern Iowa,37,William Hill (New Jersey),53.5,-5.5,Southern Illinois -5.5,,,,
401425520,Southern Illinois,36,Northern Iowa,37,consensus,53.5,-5.5,Southern Illinois -5.5,,,,
401418789,North Dakota,34,Abilene Christian,31,William Hill (New Jersey),51,-11.5,North Dakota -11.5,,,,
401418789,North Dakota,34,Abilene Christian,31,consensus,51,-11.5,North Dakota -11.5,,,,
401413221,Austin Peay,16,Jacksonville State,40,William Hill (New Jersey),59,-4.5,Austin Peay -4.5,,,,
401413221,Austin Peay,16,Jacksonville State,40,consensus,58.5,-4.5,Austin Peay -4.5,,,,
401418642,Eastern Kentucky,42,Central Arkansas,14,William Hill (New Jersey),68.5,-1,Eastern Kentucky -1,,,,
401418642,Eastern Kentucky,42,Central Arkansas,14,consensus,70.5,-1,Eastern Kentucky -1,,,,
401420804,North Carolina Central,50,Howard,21,William Hill (New Jersey),59,-6,North Carolina Central -6,,,,
401420804,North Carolina Central,50,Howard,21,consensus,59,-7,North Carolina Central -7,,,,
401420838,Western Illinois,17,North Dakota State,56,William Hill (New Jersey),46,29.5,North Dakota State -29.5,,,,
401420838,Western Illinois,17,North Dakota State,56,consensus,46.5,29.5,North Dakota State -29.5,,,,
401420813,South Dakota,20,Missouri State,13,William Hill (New Jersey),53.5,3.5,Missouri State -3.5,,,,
401420813,South Dakota,20,Missouri State,13,consensus,53.5,3.5,Missouri State -3.5,,,,
401413241,Idaho,48,Eastern Washington,16,William Hill (New Jersey),67,-17,Idaho -17,,,,
401413345,Northern Arizona,38,Montana State,41,William Hill (New Jersey),57,16,Montana State -16,,,,
401413345,Northern Arizona,38,Montana State,41,consensus,57,16,Montana State -16,,,,
401413232,Montana,57,Cal Poly,0,William Hill (New Jersey),54.5,-30.5,Montana -30.5,,,,
401413232,Montana,57,Cal Poly,0,consensus,54.5,-31.5,Montana -31.5,,,,
401413240,Eastern Washington,35,Portland State,38,William Hill (New Jersey),66,-10.5,Eastern Washington -10.5,,,,
401418798,Houston Christian,28,UT Martin,52,William Hill (New Jersey),58,24,UT Martin -24,,,,
401418798,Houston Christian,28,UT Martin,52,consensus,58,24,UT Martin -24,,,,
401413231,UC Davis,59,Cal Poly,17,William Hill (New Jersey),60.5,-24.5,UC Davis -24.5,,,,
401413231,UC Davis,59,Cal Poly,17,consensus,60.5,-24.5,UC Davis -24.5,,,,
401421100,San Diego,23,Butler,26,William Hill (New Jersey),52,-6,San Diego -6,,,,
401421100,San Diego,23,Butler,26,consensus,51.5,-6,San Diego -6,,,,
401423422,Duquesne,35,Sacred Heart,28,William Hill (New Jersey),44.5,-2,Duquesne -2,,,,
401423422,Duquesne,35,Sacred Heart,28,consensus,44.5,-2.5,Duquesne -2.5,,,,
401422993,Colgate,16,Lafayette,21,William Hill (New Jersey),36,-4.5,Colgate -4.5,,,,
401422993,Colgate,16,Lafayette,21,consensus,35.5,-4.5,Colgate -4.5,,,,
401422984,Bucknell,17,Fordham,59,consensus,64.5,24.5,Fordham -24.5,,,,
401422984,Bucknell,17,Fordham,59,William Hill (New Jersey),64.5,24.5,Fordham -24.5,,,,
401422971,Samford,34,VMI,15,William Hill (New Jersey),59.5,-28.5,Samford -28.5,,,,
401423160,Morehead State,21,Marist,31,William Hill (New Jersey),55,3,Marist -3,,,,
401423160,Morehead State,21,Marist,31,consensus,55,3,Marist -3,,,,
401423454,Bethune-Cookman,22,Alabama State,37,William Hill (New Jersey),51.5,6,Alabama State -6,,,,
401423454,Bethune-Cookman,22,Alabama State,37,consensus,51.5,6.5,Alabama State -6.5,,,,
401423430,Georgetown,24,St Francis (PA),38,William Hill (New Jersey),55.5,17,St Francis (PA) -17,,,,
401423430,Georgetown,24,St Francis (PA),38,consensus,56.5,17,St Francis (PA) -17,,,,
401415203,Harvard,20,Columbia,21,William Hill (New Jersey),48.5,-10.5,Harvard -10.5,,,,
401415203,Harvard,20,Columbia,21,consensus,48.5,-10.5,Harvard -10.5,,,,
401420785,Stony Brook,24,Morgan State,22,William Hill (New Jersey),43.5,-10.5,Stony Brook -10.5,,,,
401423150,Davidson,56,Stetson,48,William Hill (New Jersey),57,-19.5,Davidson -19.5,,,,
401424410,Delaware,49,Monmouth,17,Caesars Sportsbook (Colorado),59.5,-10,Delaware -10,,,,
401413210,Western Carolina,36,Wofford,29,William Hill (New Jersey),60,-10,Western Carolina -10,,,,
401425517,South Carolina State,24,Delaware State,27,William Hill (New Jersey),41,-7.5,South Carolina State -7.5,,,,
401418835,Illinois State,17,Youngstown State,19,William Hill (New Jersey),41,-1.5,Illinois State -1.5,,,,
401424400,Elon,27,Albany,3,William Hill (New Jersey),52,-11,Elon -11,,,,
401424400,Elon,27,Albany,3,consensus,52.5,-11,Elon -11,,,,
401421114,Valparaiso,7,St. Thomas (MN),34,William Hill (New Jersey),50.5,6,St. Thomas (MN) -6,,,,
401421114,Valparaiso,7,St. Thomas (MN),34,consensus,51.5,6,St. Thomas (MN) -6,,,,
401413252,Idaho,26,UC Davis,44,William Hill (New Jersey),59,-2.5,Idaho -2.5,,,,
401413252,Idaho,26,UC Davis,44,consensus,59,-3,Idaho -3,,,,
401423951,Florida A&M,30,Southern,16,William Hill (New Jersey),47.5,-3.5,Florida A&M -3.5,,,,
401423951,Florida A&M,30,Southern,16,consensus,47.5,-3.5,Florida A&M -3.5,,,,
401418635,North Alabama,35,Austin Peay,38,William Hill (New Jersey),63,13.5,Austin Peay -13.5,,,,
401418635,North Alabama,35,Austin Peay,38,consensus,64,12.5,Austin Peay -12.5,,,,
401413242,Montana,63,Eastern Washington,7,William Hill (New Jersey),62.5,-24,Montana -24,,,,
401413233,Cal Poly,28,Montana State,72,William Hill (New Jersey),68,25.5,Montana State -25.5,,,,
401413264,Weber State,45,Idaho State,7,William Hill (New Jersey),49.5,-32,Weber State -32,,,,
401415411,Cornell,17,Dartmouth,13,William Hill (New Jersey),44.5,6,Dartmouth -6,,,,
401418601,Pennsylvania,14,Harvard,37,William Hill (New Jersey),44.5,-2.5,Pennsylvania -2.5,,,,
401418843,Western Illinois,0,Indiana State,21,William Hill (New Jersey),52,3.5,Indiana State -3.5,,,,
401425429,Central Connecticut,14,Merrimack,20,William Hill (New Jersey),42.5,8,Merrimack -8,,,,
401425429,Central Connecticut,14,Merrimack,20,consensus,43.5,8,Merrimack -8,,,,
401423431,St Francis (PA),51,Duquesne,14,William Hill (New Jersey),52,-13,St Francis (PA) -13,,,,
401423423,Wagner,28,Sacred Heart,38,William Hill (New Jersey),48,17,Sacred Heart -17,,,,
401423455,Alabama State,14,Florida A&M,21,William Hill (New Jersey),36.5,4.5,Florida A&M -4.5,,,,
401423455,Alabama State,14,Florida A&M,21,consensus,36.5,4.5,Florida A&M -4.5,,,,
401423003,Lehigh,36,Colgate,33,William Hill (New Jersey),38.5,3,Colgate -3,,,,
401426254,Howard,28,South Carolina State,14,William Hill (New Jersey),54.5,-2.5,Howard -2.5,,,,
401428195,Campbell,35,Gardner-Webb,42,William Hill (New Jersey),61.5,2,Gardner-Webb -2,,,,
401423142,Drake,27,Butler,24,William Hill (New Jersey),44.5,7.5,Butler -7.5,,,,
401423924,Texas Southern,41,Grambling,7,William Hill (New Jersey),55,-6.5,Texas Southern -6.5,,,,
401423446,Jackson State,27,Alabama A&M,13,Caesars Sportsbook (Colorado),55,-28.5,Jackson State -28.5,,,,
401443323,Holy Cross,36,Bryant,29,William Hill (New Jersey),63.5,-20.5,Holy Cross -20.5,,,,
401443323,Holy Cross,36,Bryant,29,consensus,63.5,-21.5,Holy Cross -21.5,,,,
401431402,Yale,24,Princeton,20,Caesars Sportsbook (Colorado),45.5,3,Princeton -3,,,,
401428200,North Carolina A&T,20,Charleston Southern,10,William Hill (New Jersey),54.5,-9.5,North Carolina A&T -9.5,,,,
401424392,William & Mary,45,Villanova,12,William Hill (New Jersey),53,-10.5,William & Mary -10.5,,,,
401424392,William & Mary,45,Villanova,12,consensus,52.5,-10.5,William & Mary -10.5,,,,
401424447,Delaware,13,Richmond,21,William Hill (New Jersey),45.5,-4,Delaware -4,,,,
401424401,Hampton,24,Elon,38,William Hill (New Jersey),42.5,17.5,Elon -17.5,,,,
401423161,Dayton,49,Morehead State,27,William Hill (New Jersey),56.5,-14,Dayton -14,,,,
401422994,Fordham,45,Lafayette,10,William Hill (New Jersey),66.5,-21.5,Fordham -21.5,,,,
401425454,Eastern Illinois,7,Southeast Missouri State,31,William Hill (New Jersey),58.5,20,Southeast Missouri State -20,,,,
401424448,New Hampshire,31,Rhode Island,28,William Hill (New Jersey),52.5,1,Rhode Island -1,,,,
401424449,Stony Brook,17,Towson,21,William Hill (New Jersey),43.5,5.5,Towson -5.5,,,,
401424449,Stony Brook,17,Towson,21,consensus,43.5,5.5,Towson -5.5,,,,
401420839,Southern Illinois,18,North Dakota State,21,William Hill (New Jersey),54,7,North Dakota State -7,,,,
401420786,Delaware State,7,Morgan State,37,William Hill (New Jersey),41,-2.5,Delaware State -2.5,,,,
401413211,Wofford,34,VMI,16,William Hill (New Jersey),49.5,-9,Wofford -9,,,,
401421135,Chattanooga,24,Samford,35,William Hill (New Jersey),54,-4.5,Chattanooga -4.5,,,,
401421135,Chattanooga,24,Samford,35,consensus,54,-4.5,Chattanooga -4.5,,,,
401413222,Jacksonville State,42,Eastern Kentucky,17,William Hill (New Jersey),63.5,-4,Jacksonville State -4,,,,
401418836,South Dakota State,31,Illinois State,7,William Hill (New Jersey),38.5,-21,South Dakota State -21,,,,
401420814,Missouri State,25,Youngstown State,22,William Hill (New Jersey),57.5,-4,Missouri State -4,,,,
401424946,Arkansas-Pine Bluff,24,Prairie View,55,William Hill (New Jersey),55.5,17,Prairie View -17,,,,
401424934,Alcorn State,17,Bethune-Cookman,14,William Hill (New Jersey),58.5,-11,Alcorn State -11,,,,
401423952,Southern,27,Mississippi Valley State,7,William Hill (New Jersey),47.5,-20.5,Southern -20.5,,,,
401421101,San Diego,31,Davidson,14,William Hill (New Jersey),57.5,4.5,Davidson -4.5,,,,
401420876,Stephen F. Austin,7,Central Arkansas,34,William Hill (New Jersey),74.5,0,Central Arkansas -0,,,,
401423953,Southern,34,Grambling,17,consensus,53,-10,Southern -10,,,,
401423953,Southern,34,Grambling,17,William Hill (New Jersey),53,-10,Southern -10,,,,
401423456,Alabama State,14,Arkansas-Pine Bluff,19,William Hill (New Jersey),46.5,-18,Alabama State -18,,,,
401413256,UNLV,52,Idaho State,21,William Hill (New Jersey),51,-22.5,UNLV -22.5,,,,
401413256,UNLV,52,Idaho State,21,consensus,51,-22.5,UNLV -22.5,,,,
401413256,UNLV,52,Idaho State,21,Bovada,50.0,-23.0,UNLV -23.0,-23.5,52.5,,
401405099,Wisconsin,10,Illinois,34,Bovada,43.5,-6.5,Wisconsin -6.5,-8.5,44.0,-320,260
401405099,Wisconsin,10,Illinois,34,William Hill (New Jersey),43.5,-6.5,Wisconsin -6.5,,,,
401405099,Wisconsin,10,Illinois,34,consensus,43.5,-6.5,Wisconsin -6.5,,,,
401405099,Wisconsin,10,Illinois,34,teamrankings,43,-6.5,Wisconsin -6.5,,,,
401416594,Ball State,30,Western Michigan,37,Bovada,52.0,6.5,Western Michigan -6.5,6.5,55.5,200,-240
401416594,Ball State,30,Western Michigan,37,William Hill (New Jersey),51.5,6.5,Western Michigan -6.5,,,,
401416594,Ball State,30,Western Michigan,37,consensus,51.5,6.5,Western Michigan -6.5,,,,
401416594,Ball State,30,Western Michigan,37,teamrankings,51.5,6.5,Western Michigan -6.5,,,,
401403889,Tennessee,63,Akron,6,Bovada,67.0,-47.5,Tennessee -47.5,-47.5,65.5,,
401403889,Tennessee,63,Akron,6,William Hill (New Jersey),67,-47.5,Tennessee -47.5,,,,
401403889,Tennessee,63,Akron,6,consensus,67,-47.5,Tennessee -47.5,,,,
401403889,Tennessee,63,Akron,6,teamrankings,67,-47.5,Tennessee -47.5,,,,
401424402,New Hampshire,31,Monmouth,21,Bovada,48.5,1.5,Monmouth -1.5,1.5,48.5,,
401424402,New Hampshire,31,Monmouth,21,Caesars Sportsbook (Colorado),48.5,1.5,Monmouth -1.5,,,,
401424402,New Hampshire,31,Monmouth,21,consensus,48.5,1.5,Monmouth -1.5,,,,
401416608,Ball State,44,Northern Illinois,38,Bovada,58.5,3.0,Northern Illinois -3.0,3.5,60.0,135,-160
401416608,Ball State,44,Northern Illinois,38,William Hill (New Jersey),58.5,3,Northern Illinois -3,,,,
401416608,Ball State,44,Northern Illinois,38,consensus,58.5,3.5,Northern Illinois -3.5,,,,
401416608,Ball State,44,Northern Illinois,38,teamrankings,58.5,3.5,Northern Illinois -3.5,,,,
401416624,Ball State,16,Eastern Michigan,20,teamrankings,57.5,-2.5,Ball State -2.5,,,,
401416624,Ball State,16,Eastern Michigan,20,Bovada,57.5,-2.5,Ball State -2.5,-3.0,57.5,-135,115
401416624,Ball State,16,Eastern Michigan,20,William Hill (New Jersey),57.5,-2.5,Ball State -2.5,,,,
401416624,Ball State,16,Eastern Michigan,20,consensus,57.5,-2.5,Ball State -2.5,,,,
401421137,Campbell,29,The Citadel,10,William Hill (New Jersey),56,-9.5,Campbell -9.5,,,,
401421137,Campbell,29,The Citadel,10,consensus,56,-9.5,Campbell -9.5,,,,
401421137,Campbell,29,The Citadel,10,Bovada,56.0,-10.0,Campbell -10.0,-10.0,56.0,,
401416643,Ball State,18,Ohio,32,Bovada,57.5,3.5,Ohio -3.5,4.5,53.0,170,-200
401416643,Ball State,18,Ohio,32,William Hill (New Jersey),58,3.5,Ohio -3.5,,,,
401416643,Ball State,18,Ohio,32,consensus,57.5,3.5,Ohio -3.5,,,,
401416643,Ball State,18,Ohio,32,teamrankings,57.5,3.5,Ohio -3.5,,,,
401403864,Tennessee,59,Ball State,10,Bovada,66.0,-37.0,Tennessee -37.0,-28.0,68.0,,
401403864,Tennessee,59,Ball State,10,William Hill (New Jersey),66.5,-35.5,Tennessee -35.5,,,,
401403864,Tennessee,59,Ball State,10,consensus,66.5,-35.5,Tennessee -35.5,,,,
401403864,Tennessee,59,Ball State,10,teamrankings,66.5,-37,Tennessee -37,,,,
401426534,UAB,59,Alabama A&M,0,Bovada,60.5,-41.0,UAB -41.0,-41.0,63.5,,
401426534,UAB,59,Alabama A&M,0,William Hill (New Jersey),60.5,-40.5,UAB -40.5,,,,
401426534,UAB,59,Alabama A&M,0,consensus,60.5,-40.5,UAB -40.5,,,,
401426537,Missouri,52,Louisiana Tech,24,Bovada,62.5,-20.5,Missouri -20.5,-17.0,58.5,-1200,700
401426537,Missouri,52,Louisiana Tech,24,William Hill (New Jersey),62.5,-20.5,Missouri -20.5,,,,
401426537,Missouri,52,Louisiana Tech,24,consensus,62.5,-20.5,Missouri -20.5,,,,
401426537,Missouri,52,Louisiana Tech,24,teamrankings,62.5,-20,Missouri -20,,,,
401416591,Michigan State,35,Western Michigan,13,Bovada,54.5,-22.0,Michigan State -22.0,-19.0,54.5,-1200,700
401416591,Michigan State,35,Western Michigan,13,William Hill (New Jersey),54.5,-21.5,Michigan State -21.5,,,,
401416591,Michigan State,35,Western Michigan,13,consensus,54.5,-21.5,Michigan State -21.5,,,,
401416591,Michigan State,35,Western Michigan,13,teamrankings,54.5,-22,Michigan State -22,,,,
401421129,Illinois,31,Chattanooga,0,William Hill (New Jersey),44,-20,Illinois -20,,,,
401421129,Illinois,31,Chattanooga,0,consensus,44.5,-20,Illinois -20,,,,
401411155,Pittsburgh,19,Syracuse,9,Bovada,47.5,-3.5,Pittsburgh -3.5,-3.5,50.5,-175,150
401411155,Pittsburgh,19,Syracuse,9,William Hill (New Jersey),47.5,-3.5,Pittsburgh -3.5,,,,
401411155,Pittsburgh,19,Syracuse,9,consensus,47.5,-3.5,Pittsburgh -3.5,,,,
401411155,Pittsburgh,19,Syracuse,9,teamrankings,47.5,-3.5,Pittsburgh -3.5,,,,
401411092,Pittsburgh,38,West Virginia,31,Bovada,50.0,-7.5,Pittsburgh -7.5,-7.0,55.0,-270,220
401411092,Pittsburgh,38,West Virginia,31,William Hill (New Jersey),51,-7.5,Pittsburgh -7.5,,,,
401411092,Pittsburgh,38,West Virginia,31,consensus,51,-7.5,Pittsburgh -7.5,,,,
401411092,Pittsburgh,38,West Virginia,31,teamrankings,50,-7.5,Pittsburgh -7.5,,,,
401405089,Temple,14,Rutgers,16,Bovada,43.0,18.0,Rutgers -18.0,17.0,44.5,625,-1000
401405089,Temple,14,Rutgers,16,Caesars Sportsbook (Colorado),43.5,18,Rutgers -18,,,,
401405089,Temple,14,Rutgers,16,consensus,42.5,18,Rutgers -18,,,,
401405089,Temple,14,Rutgers,16,teamrankings,42.5,18,Rutgers -18,,,,
401411112,Duke,49,North Carolina A&T,20,William Hill (New Jersey),53,-30.5,Duke -30.5,,,,
401411112,Duke,49,North Carolina A&T,20,consensus,53,-30.5,Duke -30.5,,,,
401420880,Tarleton State,29,Mississippi Valley State,13,William Hill (New Jersey),51,-13,Tarleton State -13,,,,
401420880,Tarleton State,29,Mississippi Valley State,13,consensus,51,-13,Tarleton State -13,,,,
401428336,Robert Morris,20,Dayton,22,William Hill (New Jersey),59.5,-1.5,Robert Morris -1.5,,,,
401403858,Georgia,49,Oregon,3,Bovada,54.0,-16,Georgia -16,-17,51.0,-900,575
401403858,Georgia,49,Oregon,3,William Hill (New Jersey),54.5,-16,Georgia -16,,,,
401403858,Georgia,49,Oregon,3,consensus,54.5,-16,Georgia -16,,,,
401403858,Georgia,49,Oregon,3,teamrankings,54.5,-16,Georgia -16,,,,
401403967,San Diego State,20,Arizona,38,Bovada,46.5,-6.5,San Diego State -6.5,-7.0,49.5,-235,195
401403967,San Diego State,20,Arizona,38,William Hill (New Jersey),46.5,-6,San Diego State -6,,,,
401403967,San Diego State,20,Arizona,38,consensus,46.5,-6.5,San Diego State -6.5,,,,
401403967,San Diego State,20,Arizona,38,teamrankings,46.5,-6,San Diego State -6,,,,
401428480,Wagner,31,Fordham,48,Bovada,64.0,27.5,Fordham -27.5,28.5,64.0,,
401428480,Wagner,31,Fordham,48,William Hill (New Jersey),64,28.5,Fordham -28.5,,,,
401428480,Wagner,31,Fordham,48,consensus,64,27.5,Fordham -27.5,,,,
401403959,Georgia,37,Georgia Tech,14,Bovada,49.0,-36.5,Georgia -36.5,-36.5,49.0,,
401403959,Georgia,37,Georgia Tech,14,William Hill (New Jersey),49,-36.5,Georgia -36.5,,,,
401403959,Georgia,37,Georgia Tech,14,consensus,49,-36.5,Georgia -36.5,,,,
401403959,Georgia,37,Georgia Tech,14,teamrankings,49,-36.5,Georgia -36.5,,,,
401415211,Wyoming,40,Tulsa,37,Bovada,46.0,6.5,Tulsa -6.5,2.0,46.5,160,-185
401415211,Wyoming,40,Tulsa,37,William Hill (New Jersey),46,6.5,Tulsa -6.5,,,,
401415211,Wyoming,40,Tulsa,37,consensus,46,6.5,Tulsa -6.5,,,,
401415211,Wyoming,40,Tulsa,37,teamrankings,47,6.5,Tulsa -6.5,,,,
401405063,Nebraska,38,North Dakota,17,Bovada,62.5,-28.0,Nebraska -28.0,-29.5,62.5,,
401405063,Nebraska,38,North Dakota,17,William Hill (New Jersey),62.5,-28.5,Nebraska -28.5,,,,
401405063,Nebraska,38,North Dakota,17,consensus,62.5,-28.5,Nebraska -28.5,,,,
401405065,Wisconsin,38,Illinois State,0,Bovada,42.5,-36.0,Wisconsin -36.0,-36.5,43.0,,
401405065,Wisconsin,38,Illinois State,0,William Hill (New Jersey),42.5,-36.5,Wisconsin -36.5,,,,
401405065,Wisconsin,38,Illinois State,0,consensus,42.5,-36.5,Wisconsin -36.5,,,,
401421121,Louisiana,24,Southeastern Louisiana,7,Bovada,61.0,-13.0,Louisiana -13.0,-13.0,61.0,-550,390
401421121,Louisiana,24,Southeastern Louisiana,7,William Hill (New Jersey),61,-13,Louisiana -13,,,,
401421121,Louisiana,24,Southeastern Louisiana,7,consensus,61,-13.5,Louisiana -13.5,,,,
401418793,Texas State,34,Houston Christian,0,William Hill (New Jersey),65,-26.5,Texas State -26.5,,,,
401418793,Texas State,34,Houston Christian,0,consensus,65,-26.5,Texas State -26.5,,,,
401404108,TCU,34,Texas Tech,24,William Hill (New Jersey),68.5,-9,TCU -9,,,,
401404108,TCU,34,Texas Tech,24,consensus,69,-8.5,TCU -8.5,,,,
401404108,TCU,34,Texas Tech,24,teamrankings,68.5,-8.5,TCU -8.5,,,,
401404108,TCU,34,Texas Tech,24,Bovada,69.0,-8.5,TCU -8.5,-10.0,71.0,-400,300
401415668,Houston,30,Tulsa,37,Bovada,67.0,-13.0,Houston -13.0,-12.0,67.5,-500,360
401415668,Houston,30,Tulsa,37,William Hill (New Jersey),67,-13,Houston -13,,,,
401415668,Houston,30,Tulsa,37,consensus,67,-13,Houston -13,,,,
401415668,Houston,30,Tulsa,37,teamrankings,66.5,-13,Houston -13,,,,
401416599,Miami (OH),31,Robert Morris,14,William Hill (New Jersey),54,-30,Miami (OH) -30,,,,
401416599,Miami (OH),31,Robert Morris,14,consensus,54,-30,Miami (OH) -30,,,,
401403884,Kentucky,31,Youngstown State,0,William Hill (New Jersey),49.5,-29,Kentucky -29,,,,
401403884,Kentucky,31,Youngstown State,0,consensus,49.5,-30,Kentucky -30,,,,
401403884,Kentucky,31,Youngstown State,0,Bovada,49.5,-30.0,Kentucky -30.0,-30.0,49.5,,
401403898,Ole Miss,35,Tulsa,27,Bovada,66.5,-21.0,Ole Miss -21.0,-20.5,62.5,-1500,775
401403898,Ole Miss,35,Tulsa,27,William Hill (New Jersey),66.5,-21,Ole Miss -21,,,,
401403898,Ole Miss,35,Tulsa,27,consensus,66.5,-21,Ole Miss -21,,,,
401403898,Ole Miss,35,Tulsa,27,teamrankings,66.5,-21,Ole Miss -21,,,,
401403896,Kentucky,31,Northern Illinois,23,Bovada,53.0,-27.5,Kentucky -27.5,-25.0,53.0,-5000,1300
401403896,Kentucky,31,Northern Illinois,23,William Hill (New Jersey),53.5,-26.5,Kentucky -26.5,,,,
401403896,Kentucky,31,Northern Illinois,23,consensus,53,-26.5,Kentucky -26.5,,,,
401403896,Kentucky,31,Northern Illinois,23,teamrankings,52.5,-27,Kentucky -27,,,,
401409237,New Mexico State,45,Hawai'i,26,Bovada,53.0,-4.5,New Mexico State -4.5,-2.0,55.0,-200,170
401409237,New Mexico State,45,Hawai'i,26,William Hill (New Jersey),53,-4.5,New Mexico State -4.5,,,,
